Row,Column,Timepoint,Field,Object No,X,Y,Bounding Box,Position X [µm],Position Y [µm],Compound,Concentration,Cell Type,Cell Count,Nuclei Border - Nuclei,Nuclei Border - Nucleus Area [µm²],Nuclei Border - Nucleus Roundness,Nuclei Border - Nucleus Width [µm],Nuclei Border - Nucleus Length [µm],Nuclei Border - Nucleus Ratio Width to Length,Unnamed: 20,Group
2,2,0,110,24,925,697,"[894,653,952,751]",-955.41,-849.33,,,,,1,42.3246,0.696861,4.56406,10.3828,0.43958,,Ad
2,2,0,110,25,739,729,"[670,683,780,777]",-990.39,-855.26,,,,,1,30.8147,0.889555,4.63616,6.87268,0.674579,,Ad
2,2,0,110,26,626,785,"[587,702,721,895]",-1005.16,-867.82,,,,,1,111.119,0.753724,7.79532,15.3861,0.506646,,Ad
2,2,0,110,27,98,834,"[1,693,170,925]",-1109.07,-871.07,,,,,1,51.3136,0.69711,4.00676,14.0426,0.28533,,Ad
2,2,0,110,28,511,850,"[470,820,546,895]",-1030.6,-877.29,,,,,1,55.3272,0.934583,5.82802,10.2153,0.57052,,Ad
2,2,0,110,29,396,867,"[182,827,449,946]",-1064.17,-882.71,,,,,1,46.4045,0.865253,5.41499,10.7516,0.503645,,Ad
2,2,0,110,30,57,947,"[1,902,91,990]",-1114.25,-894.84,,,,,1,66.4059,0.916422,6.69668,12.1752,0.550026,,Ad
2,2,0,110,31,429,935,"[351,897,492,966]",-1048.15,-891.63,,,,,1,44.8123,0.855013,5.06034,11.1811,0.45258,,Ad
2,2,0,110,32,119,963,"[88,918,151,993]",-1101.81,-896.56,,,,,1,49.8541,0.865334,5.11251,10.5633,0.483989,,Ad
2,2,0,110,33,161,993,"[128,911,240,1047]",-1090.82,-901.08,,,,,1,48.4278,0.836923,4.12103,12.8279,0.321255,,Ad
2,2,0,110,34,540,966,"[497,902,579,1018]",-1024.42,-895.83,,,,,1,26.7017,0.973288,4.74926,6.28004,0.756247,,Ad
2,2,0,110,35,597,993,"[562,960,651,1026]",-1013.1,-902.17,,,,,1,44.5138,0.713058,4.12103,12.9514,0.318191,,Ad
2,2,0,110,36,427,995,"[378,942,480,1038]",-1045.84,-902.63,,,,,1,52.1429,0.82043,4.43131,13.1143,0.337899,,Ad
2,2,0,110,37,1060,1009,"[954,957,1078,1045]",-934.92,-904.88,,,,,0,26.0051,0.890862,4.24786,6.94231,0.611881,,Ad
2,2,0,110,38,482,1043,"[406,954,561,1078]",-1034.15,-911.57,,,,,1,54.0999,0.755858,4.66469,13.4736,0.34621,,Ad
2,2,0,110,39,287,1050,"[227,957,400,1078]",-1067.09,-907.53,,,,,0,58.7436,0.805056,4.73527,14.7015,0.322094,,Ad
2,2,0,110,40,580,1050,"[538,1001,685,1078]",-1012.84,-912.67,,,,,0,15.0591,0.460983,2.57565,7.88417,0.326686,,Ad
2,2,0,111,1,394,74,"[274,1,460,139]",-1055.11,-939.25,,,,,1,79.906,0.52119,4.40127,22.5667,0.195034,,Ad
2,2,0,111,2,839,38,"[767,9,877,92]",-972.77,-935.48,,,,,1,33.8663,0.848088,4.12103,7.29413,0.56498,,Ad
2,2,0,111,3,159,85,"[69,1,250,133]",-1094.24,-939.84,,,,,1,79.143,0.624608,5.25331,19.0432,0.275862,,Ad
2,2,0,111,4,184,137,"[160,111,219,173]",-1089.29,-952.61,,,,,1,22.4891,0.977246,4.50554,5.6253,0.800943,,Ad
2,2,0,111,5,548,142,"[478,82,592,180]",-1023.88,-951.24,,,,,1,52.2424,0.761965,4.60746,13.4156,0.343439,,Ad
2,2,0,111,6,44,101,"[1,60,116,171]",-1112.97,-949.43,,,,,1,29.6538,0.87911,4.24786,7.79532,0.544925,,Ad
2,2,0,111,7,145,158,"[105,127,174,184]",-1097.75,-955.74,,,,,1,42.4573,0.800399,4.38617,10.6586,0.411513,,Ad
2,2,0,111,8,790,177,"[721,134,842,230]",-980.06,-959.33,,,,,1,64.9796,0.885289,6.56663,12.6836,0.517727,,Ad
2,2,0,111,9,1050,175,"[964,148,1078,219]",-936.93,-960.05,,,,,0,36.4867,0.756638,4.02329,10.7624,0.373829,,Ad
2,2,0,111,10,910,190,"[751,103,982,277]",-962.95,-965.18,,,,,1,50.6834,0.866595,5.07343,10.833,0.46833,,Ad
2,2,0,111,11,67,208,"[1,148,176,248]",-1110.0,-963.77,,,,,1,64.1171,0.643375,5.11251,12.9091,0.396039,,Ad
2,2,0,111,12,751,267,"[687,151,795,331]",-988.93,-973.04,,,,,1,58.0471,0.771673,4.74926,14.4018,0.329769,,Ad
2,2,0,111,13,263,225,"[188,178,401,345]",-1070.89,-974.4,,,,,1,32.9376,0.966397,5.09952,7.36653,0.692255,,Ad
2,2,0,111,14,916,256,"[878,234,1038,383]",-948.6,-981.18,,,,,1,50.418,0.675615,4.00676,15.0008,0.267104,,Ad
2,2,0,111,15,500,271,"[350,191,573,317]",-1037.41,-974.06,,,,,1,45.4757,0.885194,5.09952,10.9108,0.467381,,Ad
2,2,0,111,16,604,287,"[541,219,646,324]",-1015.28,-976.33,,,,,1,27.6636,0.957677,5.06034,6.48531,0.780277,,Ad
2,2,0,111,17,485,328,"[409,291,550,375]",-1035.56,-986.77,,,,,1,36.6858,0.889046,4.74926,7.88207,0.60254,,Ad
2,2,0,111,18,867,417,"[755,285,939,494]",-968.84,-999.73,,,,,1,120.439,0.611517,5.92958,18.6134,0.318565,,Ad
2,2,0,111,19,628,350,"[590,300,701,399]",-1006.24,-990.41,,,,,1,33.6673,0.84513,4.88694,7.72908,0.63228,,Ad
2,2,0,111,20,173,363,"[115,288,252,458]",-1089.99,-992.53,,,,,1,44.4143,0.782331,4.24786,9.04782,0.469491,,Ad
2,2,0,111,21,584,380,"[545,326,617,421]",-1017.52,-995.64,,,,,1,39.6047,0.767852,3.8029,11.4087,0.333333,,Ad
2,2,0,111,22,754,367,"[678,316,814,475]",-987.46,-997.51,,,,,1,51.2473,0.818414,4.60746,12.1493,0.379236,,Ad
2,2,0,111,23,515,400,"[429,342,587,452]",-1031.15,-999.47,,,,,1,58.2461,0.708246,4.37102,16.1846,0.270072,,Ad
2,2,0,111,24,412,358,"[335,319,440,461]",-1052.8,-998.07,,,,,1,40.1354,0.901524,5.07343,8.81006,0.575868,,Ad
2,2,0,111,25,36,482,"[1,426,177,531]",-1111.96,-1013.98,,,,,0,61.7289,0.805809,6.19227,11.4754,0.539615,,Ad
2,2,0,111,26,327,467,"[233,437,462,560]",-1058.24,-1016.33,,,,,1,32.7386,0.696042,3.25796,11.6004,0.280849,,Ad
2,2,0,111,27,756,501,"[709,428,919,649]",-977.41,-1023.88,,,,,1,23.5505,0.881592,4.12103,6.28004,0.656212,,Ad
2,2,0,111,28,1033,501,"[951,452,1078,550]",-936.49,-1019.22,,,,,0,37.8799,0.823919,4.73527,8.95384,0.528853,,Ad
2,2,0,111,29,238,541,"[168,492,311,570]",-1079.45,-1024.09,,,,,1,47.5323,0.908308,5.46377,10.421,0.524302,,Ad
2,2,0,111,30,91,568,"[50,516,215,608]",-1099.66,-1029.62,,,,,1,66.5717,0.872332,5.97417,13.0852,0.456559,,Ad
2,2,0,111,31,362,602,"[305,555,451,675]",-1056.63,-1038.66,,,,,1,61.3972,0.808895,5.37811,13.5375,0.397276,,Ad
2,2,0,111,32,265,632,"[227,569,295,659]",-1075.77,-1038.91,,,,,1,51.778,0.922267,6.71646,9.40199,0.714366,,Ad
2,2,0,111,33,1058,619,"[997,583,1078,660]",-931.66,-1040.56,,,,,0,18.1107,0.835566,3.6059,6.05414,0.59561,,Ad
2,2,0,111,34,961,644,"[875,575,1078,817]",-945.45,-1055.04,,,,,1,40.3344,0.832258,5.06034,10.5978,0.477491,,Ad
2,2,0,111,35,223,661,"[187,595,279,716]",-1082.69,-1047.16,,,,,1,46.2718,0.623728,4.37102,10.3604,0.421898,,Ad
2,2,0,111,36,266,692,"[222,661,304,742]",-1075.37,-1054.5,,,,,1,28.0284,0.988878,4.9005,6.28004,0.78033,,Ad
2,2,0,111,37,563,676,"[503,644,595,705]",-1022.33,-1050.52,,,,,1,26.5358,0.957771,4.63616,6.45969,0.717707,,Ad
2,2,0,111,38,503,727,"[421,683,560,767]",-1033.0,-1059.64,,,,,1,28.8245,0.883785,4.44625,6.82668,0.651306,,Ad
2,2,0,111,39,106,783,"[1,704,218,842]",-1103.27,-1067.66,,,,,1,48.6932,0.806626,4.40127,12.7293,0.34576,,Ad
2,2,0,111,40,250,793,"[184,749,311,863]",-1078.31,-1071.07,,,,,1,47.0679,0.903136,5.70144,8.62937,0.660701,,Ad
2,2,0,111,41,445,781,"[316,750,610,879]",-1038.5,-1074.62,,,,,1,51.7448,0.891639,5.66642,10.8008,0.524628,,Ad
2,2,0,111,42,444,831,"[362,808,508,896]",-1043.56,-1080.57,,,,,1,59.9378,0.744712,4.63616,14.5267,0.319147,,Ad
2,2,0,111,43,767,727,"[700,647,908,925]",-976.11,-1067.4,,,,,1,43.2865,0.924576,5.46377,9.01108,0.606339,,Ad
2,2,0,111,44,938,883,"[889,818,978,970]",-952.49,-1088.63,,,,,1,55.3272,0.830297,5.51212,12.2877,0.448587,,Ad
2,2,0,111,45,120,880,"[1,823,179,943]",-1105.98,-1086.4,,,,,1,20.2004,0.970566,4.38617,5.25331,0.834934,,Ad
2,2,0,111,46,54,989,"[1,895,109,1078]",-1113.24,-1108.34,,,,,1,55.1945,0.841812,5.11251,12.0382,0.42469,,Ad
2,2,0,111,47,134,975,"[91,937,193,1028]",-1098.82,-1106.51,,,,,1,20.7974,0.987353,4.43131,5.64883,0.784465,,Ad
2,2,0,111,48,1057,1043,"[939,930,1078,1078]",-935.38,-1115.59,,,,,0,18.4756,0.761011,3.29844,5.87902,0.561052,,Ad
2,2,0,111,49,152,1051,"[107,955,379,1078]",-1079.96,-1112.12,,,,,1,16.0542,0.912548,3.11216,6.06509,0.513128,,Ad
2,2,0,111,50,703,1021,"[651,898,782,1078]",-995.04,-1111.42,,,,,1,36.6194,0.862501,4.63616,10.0368,0.461918,,Ad
2,2,0,112,1,388,16,"[357,1,429,45]",-846.3,-929.63,,,,,0,24.9105,0.84814,4.02329,7.00651,0.574221,,Ad
2,2,0,112,2,813,18,"[771,1,840,54]",-770.79,-930.36,,,,,0,27.5309,0.850496,4.74926,7.14016,0.665147,,Ad
2,2,0,112,3,679,51,"[645,1,733,99]",-793.76,-934.73,,,,,1,40.1354,0.780619,4.12103,10.8575,0.379556,,Ad
2,2,0,112,4,956,78,"[887,26,980,152]",-746.02,-943.44,,,,,1,34.6956,0.923796,4.56406,7.62757,0.598363,,Ad
2,2,0,112,5,999,82,"[965,33,1027,135]",-736.9,-943.18,,,,,1,27.3651,0.951612,4.60746,6.31427,0.729689,,Ad
2,2,0,112,6,313,83,"[282,37,353,114]",-860.21,-941.28,,,,,1,29.3552,0.934741,5.25331,6.32215,0.830937,,Ad
2,2,0,112,7,539,105,"[508,70,627,187]",-816.32,-949.01,,,,,1,34.9941,0.831588,4.40127,7.90727,0.55661,,Ad
2,2,0,112,8,235,137,"[180,104,294,216]",-874.49,-954.64,,,,,1,66.1405,0.726202,5.25331,14.3001,0.367363,,Ad
2,2,0,112,9,391,162,"[322,93,505,244]",-846.15,-956.56,,,,,1,41.6612,0.546173,4.24786,9.29555,0.456978,,Ad
2,2,0,112,10,45,202,"[1,122,191,322]",-907.79,-964.59,,,,,1,88.2979,0.674201,5.09952,18.5991,0.274181,,Ad
2,2,0,112,11,648,201,"[595,172,702,240]",-800.08,-963.83,,,,,1,43.9499,0.816968,4.74926,11.2977,0.420375,,Ad
2,2,0,112,12,502,215,"[463,154,545,388]",-826.5,-973.64,,,,,1,52.4414,0.691946,4.07245,14.7071,0.276903,,Ad
2,2,0,112,13,963,231,"[933,177,997,265]",-742.96,-967.85,,,,,1,25.6071,0.974039,4.40127,6.58177,0.668705,,Ad
2,2,0,112,14,733,243,"[695,207,762,271]",-785.24,-970.42,,,,,1,24.5456,0.830933,4.02329,7.03722,0.571716,,Ad
2,2,0,112,15,277,272,"[172,183,332,326]",-872.81,-973.35,,,,,1,36.8184,0.747614,3.93998,11.1692,0.352753,,Ad
2,2,0,112,16,1059,315,"[1036,279,1078,397]",-725.7,-988.41,,,,,0,25.2754,0.703415,3.66068,10.0219,0.365269,,Ad
2,2,0,112,17,297,380,"[191,306,384,497]",-865.96,-998.76,,,,,1,99.1112,0.617412,5.4759,16.9856,0.322385,,Ad
2,2,0,112,18,552,333,"[520,308,615,397]",-815.96,-989.06,,,,,1,31.4781,0.863318,4.02329,7.44045,0.540732,,Ad
2,2,0,112,19,405,438,"[346,369,446,469]",-845.8,-1005.76,,,,,1,65.9083,0.64303,4.44625,14.76,0.301236,,Ad
2,2,0,112,20,432,491,"[403,459,455,515]",-840.24,-1015.94,,,,,1,34.4302,0.873696,4.60746,8.3857,0.549442,,Ad
2,2,0,112,21,384,487,"[345,457,418,530]",-848.96,-1016.02,,,,,1,21.7262,0.957604,4.12103,6.12224,0.673125,,Ad
2,2,0,112,22,468,544,"[423,514,497,584]",-834.04,-1026.37,,,,,1,33.5015,0.886413,4.38617,9.30268,0.471495,,Ad
2,2,0,112,23,201,563,"[135,466,338,639]",-877.35,-1028.5,,,,,1,56.3886,0.668064,4.56406,11.8885,0.383905,,Ad
2,2,0,112,24,834,574,"[738,526,894,640]",-768.37,-1032.09,,,,,1,51.5458,0.512145,3.66068,16.3325,0.224134,,Ad
2,2,0,112,25,339,591,"[280,512,444,675]",-853.69,-1033.94,,,,,1,56.2227,0.870811,5.46377,12.0602,0.45304,,Ad
2,2,0,112,26,492,608,"[449,562,543,647]",-828.06,-1036.98,,,,,1,55.3603,0.862997,5.68979,12.7228,0.447214,,Ad
2,2,0,112,27,386,642,"[340,585,460,686]",-845.23,-1043.27,,,,,1,59.9709,0.770588,4.9005,11.2166,0.436896,,Ad
2,2,0,112,28,266,697,"[139,604,312,771]",-875.96,-1054.8,,,,,1,36.8848,0.841749,4.9005,9.91707,0.494148,,Ad
2,2,0,112,29,635,675,"[486,594,682,764]",-811.56,-1052.67,,,,,1,18.2102,0.98367,3.92311,5.25646,0.74634,,Ad
2,2,0,112,30,601,790,"[528,748,654,839]",-809.76,-1071.8,,,,,1,103.855,0.635153,5.97417,13.5913,0.439559,,Ad
2,2,0,112,31,53,769,"[1,712,127,799]",-908.31,-1065.97,,,,,1,72.3101,0.865784,6.71646,12.7254,0.527801,,Ad
2,2,0,112,32,909,797,"[866,696,972,883]",-751.76,-1071.58,,,,,1,62.9562,0.787654,4.66469,15.5608,0.299772,,Ad
2,2,0,112,33,466,857,"[395,781,530,935]",-834.07,-1082.43,,,,,1,39.6047,0.838264,4.40127,9.93879,0.442837,,Ad
2,2,0,112,34,673,816,"[642,775,739,916]",-793.24,-1081.31,,,,,1,23.6832,0.980433,4.74926,5.58684,0.85008,,Ad
2,2,0,112,35,333,897,"[277,833,432,960]",-854.33,-1089.52,,,,,1,30.6157,0.99201,5.30358,7.00651,0.75695,,Ad
2,2,0,112,36,934,907,"[897,876,962,961]",-749.34,-1093.33,,,,,1,25.2422,0.978377,4.74926,5.9547,0.797564,,Ad
2,2,0,112,37,1046,938,"[978,891,1078,1078]",-727.54,-1103.63,,,,,1,46.3713,0.879878,5.06034,10.3828,0.487379,,Ad
2,2,0,112,38,818,928,"[670,846,895,1012]",-772.76,-1096.23,,,,,1,32.1083,0.941652,4.66469,7.74409,0.602355,,Ad
2,2,0,112,39,956,957,"[919,907,997,1010]",-743.71,-1101.65,,,,,1,24.6451,0.823384,3.58746,7.8314,0.458086,,Ad
2,2,0,112,40,570,975,"[478,925,631,1042]",-816.29,-1104.63,,,,,1,76.0251,0.968951,7.50039,12.3765,0.606019,,Ad
2,2,0,112,41,335,1015,"[224,902,415,1078]",-860.61,-1108.96,,,,,0,106.11,0.705689,5.6547,19.0841,0.296304,,Ad
2,2,0,112,42,160,973,"[88,867,245,1078]",-886.83,-1107.17,,,,,1,54.7964,0.789613,4.60746,13.7164,0.335909,,Ad
2,2,0,112,43,856,1035,"[804,968,949,1078]",-761.62,-1114.59,,,,,1,79.7401,0.806028,5.97417,14.824,0.403008,,Ad
2,2,0,112,44,78,1026,"[6,934,169,1078]",-902.75,-1113.82,,,,,0,60.5348,0.785603,5.66642,14.3151,0.395835,,Ad
2,2,0,112,45,423,1049,"[386,992,485,1078]",-839.37,-1117.08,,,,,0,37.913,0.906354,5.4759,8.15508,0.671471,,Ad
2,2,0,113,1,23,8,"[3,1,85,16]",-704.75,-928.01,,,,,0,20.8969,0.630691,2.57565,9.83479,0.261891,,Ad
2,2,0,113,2,669,34,"[574,1,725,76]",-594.61,-932.06,,,,,0,84.8151,0.616726,5.68979,16.9573,0.335537,,Ad
2,2,0,113,3,1054,25,"[1003,1,1078,84]",-522.47,-931.99,,,,,0,63.1884,0.619522,5.41499,14.4098,0.375785,,Ad
2,2,0,113,4,156,33,"[93,1,208,72]",-685.35,-933.29,,,,,1,54.7633,0.899245,6.00739,11.1737,0.537638,,Ad
2,2,0,113,5,553,34,"[495,1,598,68]",-613.93,-932.59,,,,,1,21.892,0.823258,3.6059,7.39574,0.487565,,Ad
2,2,0,113,6,746,65,"[656,26,820,119]",-578.3,-940.65,,,,,1,74.6983,0.625255,5.25331,13.1937,0.398167,,Ad
2,2,0,113,7,737,130,"[709,105,761,163]",-579.15,-950.99,,,,,1,39.8037,0.941655,6.06235,7.78041,0.779181,,Ad
2,2,0,113,8,585,86,"[557,53,734,192]",-597.71,-950.1,,,,,1,41.628,0.746493,4.07245,11.2933,0.360609,,Ad
2,2,0,113,9,523,89,"[482,47,562,139]",-618.2,-943.42,,,,,1,22.2569,0.984801,4.74926,5.58684,0.85008,,Ad
2,2,0,113,10,185,118,"[131,62,219,151]",-681.27,-945.95,,,,,1,45.6416,0.782432,4.12103,12.462,0.330689,,Ad
2,2,0,113,11,389,107,"[352,49,421,157]",-643.21,-944.96,,,,,1,24.4129,0.971974,4.44625,6.10597,0.728182,,Ad
2,2,0,113,12,967,75,"[910,1,1034,204]",-537.98,-942.81,,,,,1,13.0025,0.802352,2.33235,6.21633,0.375197,,Ad
2,2,0,113,13,678,114,"[649,99,716,136]",-588.91,-948.14,,,,,1,25.2754,0.919332,4.37102,6.6818,0.654167,,Ad
2,2,0,113,14,1007,160,"[937,86,1078,225]",-528.77,-954.75,,,,,1,32.9707,0.915756,5.25331,7.60797,0.6905,,Ad
2,2,0,113,15,531,161,"[494,130,562,207]",-616.64,-957.28,,,,,1,30.6489,0.732169,3.71465,10.225,0.36329,,Ad
2,2,0,113,16,533,231,"[467,203,560,353]",-619.54,-975.36,,,,,1,29.9191,0.945215,4.74926,7.21641,0.658119,,Ad
2,2,0,113,17,351,183,"[304,107,458,224]",-646.82,-959.89,,,,,1,41.1637,0.813206,4.40127,11.0873,0.396966,,Ad
2,2,0,113,18,80,180,"[17,98,109,221]",-700.62,-957.88,,,,,1,19.4706,0.977932,4.24786,5.21846,0.814006,,Ad
2,2,0,113,19,285,186,"[249,162,335,267]",-660.02,-964.23,,,,,1,19.6697,1.01372,4.40127,5.35648,0.821672,,Ad
2,2,0,113,20,159,254,"[115,172,205,309]",-684.17,-969.84,,,,,1,99.5424,0.742721,6.36138,18.9839,0.335093,,Ad
2,2,0,113,21,827,199,"[757,1,911,247]",-560.71,-949.31,,,,,1,25.5075,0.902047,3.87204,7.20491,0.537418,,Ad
2,2,0,113,22,1056,222,"[1020,194,1078,260]",-521.44,-967.91,,,,,0,48.9917,0.717375,5.21529,11.6361,0.448199,,Ad
2,2,0,113,23,90,249,"[59,193,120,307]",-696.19,-972.03,,,,,1,23.7827,0.969856,4.26345,5.87338,0.725895,,Ad
2,2,0,113,24,890,289,"[836,214,916,385]",-553.21,-981.8,,,,,1,21.9584,0.977025,4.38617,5.53914,0.79185,,Ad
2,2,0,113,25,326,333,"[230,262,381,475]",-654.72,-991.12,,,,,1,52.3419,0.746427,4.12103,15.0681,0.273494,,Ad
2,2,0,113,26,789,330,"[749,293,828,360]",-569.32,-987.05,,,,,1,21.693,0.983717,4.43131,5.46377,0.811035,,Ad
2,2,0,113,27,56,348,"[32,327,87,380]",-702.74,-990.88,,,,,1,18.9731,0.96309,3.87204,5.53015,0.70017,,Ad
2,2,0,113,28,614,417,"[582,367,639,448]",-601.42,-1001.99,,,,,1,49.4229,0.653972,4.74926,14.645,0.324292,,Ad
2,2,0,113,29,670,398,"[633,198,767,429]",-586.45,-988.8,,,,,1,37.316,0.704405,4.79098,8.67538,0.55225,,Ad
2,2,0,113,30,1054,379,"[974,329,1078,427]",-522.78,-995.88,,,,,0,29.9191,0.803685,4.24786,7.76548,0.547019,,Ad
2,2,0,113,31,37,433,"[1,377,83,493]",-706.53,-1005.21,,,,,1,30.9142,0.900973,4.12103,7.54669,0.546072,,Ad
2,2,0,113,32,559,443,"[522,346,596,485]",-610.79,-1003.42,,,,,1,55.5925,0.820232,5.25331,11.9511,0.439567,,Ad
2,2,0,113,33,841,462,"[711,357,897,515]",-565.94,-1008.46,,,,,1,42.391,0.820367,4.73527,11.5028,0.411663,,Ad
2,2,0,113,34,939,448,"[900,290,987,481]",-542.14,-998.12,,,,,1,25.408,0.933647,4.24786,7.31456,0.580741,,Ad
2,2,0,113,35,165,459,"[95,404,231,569]",-682.75,-1014.42,,,,,1,22.0911,0.994265,4.44625,5.78804,0.768179,,Ad
2,2,0,113,36,453,459,"[368,339,542,508]",-629.49,-1005.18,,,,,1,64.1171,0.764927,4.56406,15.6268,0.292067,,Ad
2,2,0,113,37,615,471,"[576,445,656,509]",-601.19,-1013.43,,,,,1,36.3541,0.969419,5.17698,8.39558,0.616632,,Ad
2,2,0,113,38,269,483,"[207,436,303,611]",-666.65,-1019.87,,,,,1,33.9658,0.952024,4.88694,7.65795,0.638153,,Ad
2,2,0,113,39,694,489,"[640,424,785,532]",-584.96,-1014.65,,,,,1,37.4818,0.900307,4.43131,8.15508,0.54338,,Ad
2,2,0,113,40,1007,503,"[949,453,1070,557]",-529.04,-1019.32,,,,,1,21.1623,0.997485,4.56406,5.35648,0.852063,,Ad
2,2,0,113,41,925,540,"[866,476,1072,726]",-537.75,-1033.93,,,,,1,41.6944,0.841214,4.74926,10.1811,0.466476,,Ad
2,2,0,113,42,520,536,"[384,470,562,613]",-624.53,-1025.97,,,,,1,53.7018,0.834763,5.21529,11.7468,0.443977,,Ad
2,2,0,113,43,616,575,"[542,546,647,611]",-603.69,-1031.15,,,,,1,35.8897,0.844143,4.37102,8.17945,0.53439,,Ad
2,2,0,113,44,587,620,"[548,591,629,667]",-605.94,-1040.39,,,,,1,50.7497,0.867257,6.93035,8.81195,0.786473,,Ad
2,2,0,113,45,785,565,"[720,518,844,664]",-571.33,-1034.74,,,,,1,22.7213,0.983153,4.40127,5.6547,0.778337,,Ad
2,2,0,113,46,937,596,"[875,566,980,664]",-542.62,-1038.08,,,,,1,30.2508,0.889526,4.43131,8.67538,0.510791,,Ad
2,2,0,113,47,527,584,"[502,563,559,605]",-616.8,-1033.61,,,,,1,18.4092,0.932105,3.6059,5.29419,0.681106,,Ad
2,2,0,113,48,101,600,"[15,544,176,641]",-694.85,-1036.72,,,,,1,17.2814,0.953622,3.66068,5.33165,0.686594,,Ad
2,2,0,113,49,867,620,"[786,581,912,675]",-557.57,-1039.87,,,,,1,25.5739,0.832309,3.7502,7.52247,0.498532,,Ad
2,2,0,113,50,19,734,"[1,631,63,778]",-708.73,-1054.67,,,,,0,18.0112,0.810421,3.35823,7.5752,0.443319,,Ad
2,2,0,113,51,660,650,"[623,613,708,773]",-593.55,-1051.56,,,,,1,22.6881,0.982311,4.66469,5.92958,0.786682,,Ad
2,2,0,113,52,433,685,"[391,628,482,726]",-634.66,-1050.85,,,,,1,63.3874,0.940671,6.77547,10.9427,0.619176,,Ad
2,2,0,113,53,786,705,"[725,650,898,809]",-564.85,-1057.25,,,,,1,89.2267,0.566008,4.9005,13.9144,0.352188,,Ad
2,2,0,113,54,547,736,"[513,700,594,790]",-612.0,-1061.37,,,,,1,42.59,0.775577,3.8029,11.7538,0.323546,,Ad
2,2,0,113,55,452,741,"[428,717,473,766]",-631.4,-1062.08,,,,,1,26.5026,0.981277,4.74926,6.59687,0.719925,,Ad
2,2,0,113,56,494,796,"[452,756,606,922]",-620.78,-1079.22,,,,,1,40.0027,0.866685,4.88694,10.0829,0.484675,,Ad
2,2,0,113,57,976,798,"[934,736,1078,834]",-530.24,-1069.03,,,,,1,22.9866,0.780362,3.00369,7.86311,0.381998,,Ad
2,2,0,113,58,943,829,"[891,781,979,879]",-542.69,-1077.26,,,,,1,23.7827,0.875895,3.8029,6.89436,0.551595,,Ad
2,2,0,113,59,1004,833,"[975,790,1040,880]",-530.64,-1079.58,,,,,1,39.1735,0.906024,4.63616,9.71432,0.47725,,Ad
2,2,0,113,60,681,830,"[610,790,756,902]",-589.34,-1080.08,,,,,1,41.9597,0.750064,4.38617,11.8438,0.370335,,Ad
2,2,0,113,61,48,923,"[1,855,190,1078]",-701.99,-1102.85,,,,,0,117.918,0.492157,5.09952,14.7173,0.346499,,Ad
2,2,0,113,62,808,898,"[763,810,883,964]",-563.83,-1090.91,,,,,1,41.9266,0.859123,4.60746,10.9108,0.422283,,Ad
2,2,0,113,63,1009,923,"[965,878,1078,1046]",-525.56,-1099.2,,,,,1,38.4769,0.90531,5.66642,8.76098,0.646779,,Ad
2,2,0,113,64,742,932,"[715,895,829,1023]",-574.48,-1100.33,,,,,1,22.5886,0.96651,4.60746,5.61053,0.821215,,Ad
2,2,0,113,65,963,960,"[932,934,1024,985]",-535.87,-1102.22,,,,,1,24.0481,0.989246,4.74926,6.02117,0.788759,,Ad
2,2,0,113,66,953,1002,"[910,945,1009,1057]",-538.68,-1109.65,,,,,1,47.2669,0.838704,5.41499,11.4377,0.473432,,Ad
2,2,0,113,67,499,1020,"[460,976,603,1053]",-618.03,-1111.51,,,,,1,36.6858,0.91603,5.07343,8.03213,0.631642,,Ad
2,2,0,113,68,555,1032,"[515,1011,609,1078]",-610.9,-1116.79,,,,,1,27.6967,0.970069,4.73527,6.59939,0.717532,,Ad
2,2,0,114,1,162,33,"[46,1,326,72]",-475.76,-931.12,,,,,0,81.1001,0.674816,5.66642,19.9916,0.283441,,Ad
2,2,0,114,2,367,24,"[342,1,431,56]",-439.44,-931.03,,,,,0,58.7768,0.712116,5.4759,14.6529,0.373707,,Ad
2,2,0,114,3,538,19,"[492,1,578,82]",-409.62,-931.9,,,,,0,19.8687,0.816244,3.43634,6.22966,0.55161,,Ad
2,2,0,114,4,859,45,"[833,12,885,89]",-351.15,-935.45,,,,,1,28.3601,0.971696,4.79098,6.50064,0.737001,,Ad
2,2,0,114,5,909,43,"[876,8,955,85]",-342.24,-934.28,,,,,1,27.4977,0.831362,4.07245,7.07248,0.575817,,Ad
2,2,0,114,6,772,67,"[719,1,833,183]",-365.58,-942.75,,,,,1,53.4697,0.872722,5.30358,10.6072,0.5,,Ad
2,2,0,114,7,1056,106,"[1034,33,1078,146]",-315.37,-944.0,,,,,0,55.294,0.771225,5.56006,13.2464,0.41974,,Ad
2,2,0,114,8,236,86,"[172,37,288,191]",-465.39,-945.59,,,,,1,88.0325,0.624777,6.19227,14.013,0.441894,,Ad
2,2,0,114,9,892,108,"[852,80,958,154]",-344.13,-947.11,,,,,1,27.1992,0.925725,4.66469,6.88474,0.677541,,Ad
2,2,0,114,10,50,129,"[1,53,113,262]",-497.54,-957.01,,,,,1,49.3566,0.874632,5.09952,11.6703,0.436967,,Ad
2,2,0,114,11,285,195,"[257,138,333,225]",-454.64,-960.32,,,,,1,21.096,0.879878,3.93998,6.56663,0.6,,Ad
